id,booking_pred,cancel_prob
55113,1,0.9501
55114,1,0.8753
55115,1,0.9399
55116,1,0.6293
55117,0,0.1106
55118,0,0.003
55119,1,0.7702
55120,0,0.0959
55121,1,0.9243
55122,0,0.2114
55123,0,0.0921
55124,1,0.599
55125,0,0.0787
55126,0,0.1916
55127,1,0.7423
55128,1,0.9046
55129,0,0.0904
55130,1,0.7092
55131,0,0.1397
55132,0,0.4264
55133,0,0.234
55134,0,0.1967
55135,0,0.2097
55136,1,0.9197
55137,1,0.7807
55138,1,0.8991
55139,1,0.9199
55140,0,0.0002
55141,0,0.0302
55142,1,0.8175
55143,0,0.4761
55144,0,0.222
55145,0,0.0871
55146,0,0.0969
55147,0,0.2328
55148,0,0.2249
55149,0,0.2351
55150,1,0.857
55151,0,0.0879
55152,1,0.9525
55153,1,0.8154
55154,0,0.2524
55155,1,0.8004
55156,0,0.3881
55157,0,0.4105
55158,0,0.1472
55159,1,0.6762
55160,1,0.9238
55161,0,0.1654
55162,0,0.1326
55163,0,0.1181
55164,0,0.0178
55165,1,0.9223
55166,0,0.3231
55167,1,0.9374
55168,1,0.6504
55169,0,0.2657
55170,0,0.2426
55171,0,0.2265
55172,1,0.5438
55173,1,0.8792
55174,1,0.5682
55175,0,0.0435
55176,0,0.1019
55177,1,0.8039
55178,0,0.0005
55179,0,0.0018
55180,0,0.0085
55181,0,0.0099
55182,0,0.1562
55183,0,0.0791
55184,0,0.1184
55185,1,0.7789
55186,0,0.0905
55187,0,0.1057
55188,0,0.2037
55189,0,0.0499
55190,1,0.708
55191,1,0.9591
55192,1,0.8128
55193,1,0.6018
55194,0,0.1325
55195,0,0.0711
55196,1,0.5732
55197,0,0.0864
55198,0,0.4578
55199,0,0.1746
55200,1,0.837
55201,0,0.059
55202,0,0.0023
55203,0,0.0974
55204,0,0.0036
55205,0,0.3868
55206,0,0.0435
55207,0,0.256
55208,1,0.6151
55209,1,0.817
55210,0,0.0007
55211,0,0.0566
55212,0,0.3022
55213,1,0.6681
55214,0,0.2391
55215,1,0.9648
55216,1,0.9551
55217,0,0.0035
55218,0,0.0972
55219,1,0.8474
55220,0,0.3072
55221,0,0.4932
55222,1,0.8764
55223,0,0.1893
55224,1,0.5513
55225,0,0.1772
55226,0,0.0194
55227,0,0.0324
55228,0,0.0877
55229,0,0.2218
55230,1,0.7283
55231,0,0.3089
55232,1,0.8238
55233,0,0.2725
55234,0,0.0022
55235,0,0.0345
55236,0,0.1681
55237,0,0.0002
55238,0,0.2081
55239,0,0.0747
55240,0,0.0796
55241,0,0.4117
55242,0,0.2918
55243,0,0.0006
55244,1,0.9386
55245,0,0.3713
55246,1,0.9775
55247,0,0.276
55248,0,0.0791
55249,1,0.8916
55250,0,0.4389
55251,0,0.1993
55252,1,0.8432
55253,0,0.3426
55254,0,0.0449
55255,0,0.001
55256,0,0.1476
55257,0,0.1036
55258,1,0.655
55259,1,0.9657
55260,0,0.0286
55261,0,0.016
55262,0,0.0613
55263,1,0.6733
55264,1,0.9429
55265,1,0.7236
55266,1,0.7058
55267,0,0.0141
55268,0,0.4969
55269,1,0.5862
55270,0,0.113
55271,0,0.0633
55272,0,0.159
55273,0,0.3219
55274,0,0.2412
55275,1,0.8754
55276,1,0.9475
55277,0,0.1589
55278,0,0.0059
55279,0,0.0204
55280,0,0.3575
55281,0,0.0744
55282,1,0.7931
55283,1,0.8565
55284,0,0.1972
55285,0,0.0855
55286,0,0.006
55287,0,0.3362
55288,1,0.7772
55289,0,0.4268
55290,0,0.0525
55291,1,0.5145
55292,0,0.0699
55293,0,0.1861
55294,0,0.1997
55295,0,0.0467
55296,0,0.066
55297,1,0.6077
55298,0,0.1057
55299,1,0.9684
55300,0,0.1378
55301,1,0.5016
55302,1,0.9357
55303,0,0.3891
55304,0,0.2457
55305,0,0.0851
55306,1,0.9715
55307,0,0.3974
55308,1,0.9371
55309,0,0.0546
55310,0,0.0074
55311,1,0.7888
55312,0,0.2336
55313,0,0.037
55314,1,0.6824
55315,0,0.1065
55316,0,0.0285
55317,1,0.8191
55318,0,0.0052
55319,0,0.0958
55320,0,0.1674
55321,0,0.0883
55322,0,0.0013
55323,1,0.7542
55324,0,0.2204
55325,0,0.2073
55326,0,0.0778
55327,0,0.2301
55328,0,0.1132
55329,0,0.2457
55330,1,0.5343
55331,0,0.3267
55332,0,0.1471
55333,0,0.0201
55334,1,0.7247
55335,0,0.0334
55336,0,0.0077
55337,0,0.0489
55338,0,0.0255
55339,0,0.3073
55340,0,0.4552
55341,0,0.4265
55342,1,0.7538
55343,0,0.2606
55344,1,0.7062
55345,0,0.0039
55346,1,0.738
55347,0,0.0083
55348,0,0.0002
55349,0,0.0033
55350,0,0.1133
55351,1,0.5388
55352,0,0.0271
55353,1,0.8285
55354,0,0.4224
55355,0,0.2334
55356,0,0.0737
55357,0,0.0698
55358,0,0.2362
55359,0,0.029
55360,1,0.9094
55361,0,0.2073
55362,0,0.2057
55363,0,0.22
55364,1,0.9048
55365,0,0.2035
55366,1,0.6044
55367,1,0.954
55368,0,0.1093
55369,0,0.2645
55370,1,0.9424
55371,1,0.8763
55372,1,0.5287
55373,0,1e-04
55374,1,0.9253
55375,0,0.3474
55376,0,0.4285
55377,1,0.9657
55378,0,0.2102
55379,1,0.9667
55380,0,0.1256
55381,1,0.9792
55382,1,0.9549
55383,0,0.3157
55384,0,0.0012
55385,0,0.1151
55386,1,0.7826
55387,0,0.2996
55388,0,0.2286
55389,1,0.9009
55390,0,0.1327
55391,0,0.0139
55392,0,0.0579
55393,0,0.0738
55394,1,0.8965
55395,0,0.3469
55396,0,0.1655
55397,0,0.0926
55398,0,0.0804
55399,1,0.7246
55400,0,0.0238
55401,1,0.7628
55402,0,0.4329
55403,0,0.1589
55404,1,0.7746
55405,0,0.0819
55406,0,0.4421
55407,0,0.013
55408,0,0.0291
55409,1,0.8065
55410,0,0.2539
55411,0,0.1056
55412,0,0.4158
55413,0,0.0
55414,0,0.4911
55415,1,0.6049
55416,0,0.3626
55417,1,0.7431
55418,0,0.1418
55419,1,0.6347
55420,0,0.0196
55421,0,0.0476
55422,1,0.8343
55423,1,0.7808
55424,0,0.109
55425,0,0.0575
55426,0,0.0135
55427,0,0.2921
55428,0,0.0261
55429,0,0.4052
55430,0,0.0105
55431,1,0.8809
55432,1,0.6845
55433,1,0.8404
55434,1,0.7746
55435,1,0.5723
55436,0,0.0877
55437,0,0.3246
55438,1,0.5508
55439,0,0.0564
55440,0,0.0024
55441,0,0.2355
55442,0,0.1228
55443,1,0.8162
55444,0,0.0087
55445,0,0.0186
55446,0,0.0437
55447,0,0.0482
55448,0,0.0659
55449,0,0.3552
55450,0,0.3113
55451,0,0.0186
55452,0,0.2832
55453,0,0.3296
55454,0,0.1258
55455,0,0.1751
55456,0,0.3778
55457,0,0.0242
55458,0,0.1408
55459,0,0.2018
55460,1,0.8752
55461,1,0.9667
55462,0,0.4928
55463,1,0.8849
55464,1,0.6843
55465,0,0.2131
55466,0,0.2229
55467,0,0.0026
55468,1,0.8318
55469,0,0.3919
55470,1,0.9208
55471,0,0.0198
55472,0,0.3394
55473,1,0.9379
55474,0,0.0119
55475,0,0.0596
55476,0,0.1867
55477,1,0.7607
55478,0,0.0096
55479,1,0.628
55480,1,0.5498
55481,1,0.7348
55482,1,0.7785
55483,0,0.1366
55484,1,0.9722
55485,1,0.5747
55486,0,0.0159
55487,1,0.6903
55488,0,0.3472
55489,1,0.8634
55490,0,0.1799
55491,0,0.3456
55492,0,0.1669
55493,1,0.8054
55494,0,0.424
55495,0,0.0639
55496,0,0.0015
55497,1,0.5605
55498,1,0.7927
55499,0,0.1416
55500,1,0.9137
55501,1,0.6737
55502,0,0.1911
55503,1,0.795
55504,1,0.5855
55505,1,0.8419
55506,0,0.0581
55507,0,0.2564
55508,0,0.0391
55509,0,0.081
55510,0,0.4224
55511,0,0.2469
55512,1,0.6826
55513,0,0.4997
55514,0,0.2034
55515,0,0.0353
55516,0,0.0438
55517,1,0.7923
55518,0,0.0148
55519,0,0.019
55520,0,0.0254
55521,0,0.0011
55522,1,0.9458
55523,0,0.1413
55524,1,0.9485
55525,1,0.765
55526,1,0.8922
55527,1,0.8322
55528,0,0.1632
55529,1,0.9497
55530,1,0.6839
55531,0,0.0535
55532,1,0.8576
55533,0,0.4225
55534,0,0.0793
55535,1,0.8278
55536,1,0.7428
55537,0,0.065
55538,0,0.0651
55539,0,0.0316
55540,0,0.043
55541,0,0.1386
55542,0,0.0343
55543,0,0.2619
55544,1,0.817
55545,1,0.7329
55546,0,0.2513
55547,1,0.9431
55548,1,0.9699
55549,1,0.5994
55550,0,0.2341
55551,0,0.1379
55552,0,0.0489
55553,0,0.1184
55554,1,0.8643
55555,0,0.3653
55556,1,0.878
55557,0,0.0782
55558,0,0.2188
55559,0,0.0185
55560,0,0.1113
55561,0,0.2859
55562,0,0.3841
55563,1,0.8211
55564,0,0.0004
55565,0,0.2092
55566,1,0.7746
55567,1,0.7432
55568,0,0.0293
55569,1,0.7784
55570,1,0.8994
55571,0,0.0748
55572,1,0.7994
55573,0,0.0345
55574,1,0.7117
55575,0,0.0317
55576,0,0.1715
55577,1,0.7564
55578,0,0.0128
55579,0,0.1467
55580,0,0.3043
55581,0,0.0646
55582,0,0.4809
55583,0,0.0021
55584,1,0.5118
55585,0,0.0028
55586,0,0.3031
55587,0,0.0098
55588,0,0.0189
55589,1,0.8832
55590,0,0.38
55591,0,0.2433
55592,0,0.0955
55593,0,0.1549
55594,1,0.7133
55595,1,0.9731
55596,0,0.0064
55597,0,0.0212
55598,1,0.706
55599,0,0.0061
55600,0,0.0985
55601,1,0.8463
55602,0,0.0266
55603,0,0.1168
55604,1,0.7419
55605,1,0.7062
55606,1,0.9644
55607,0,0.1373
55608,1,0.6882
55609,0,0.2077
55610,0,0.0542
55611,1,0.9476
55612,1,0.5847
55613,1,0.6379
55614,0,0.1851
55615,0,0.032
55616,0,0.437
55617,0,0.2323
55618,0,0.1636
55619,0,0.4718
55620,1,0.5066
55621,0,0.1986
55622,1,0.8645
55623,1,0.8411
55624,1,0.6354
55625,0,0.0408
55626,0,0.2395
55627,0,0.0343
55628,0,0.3143
55629,0,0.0013
55630,0,0.3117
55631,1,0.8438
55632,0,0.0748
55633,1,0.8385
55634,1,0.8737
55635,0,0.1976
55636,0,0.1574
55637,0,0.1883
55638,1,0.8698
55639,1,0.5404
55640,0,0.1039
55641,1,0.7856
55642,1,0.729
55643,1,0.8105
55644,0,0.0276
55645,0,0.1749
55646,0,0.0021
55647,1,0.8631
55648,0,0.3049
55649,0,0.172
55650,1,0.5865
55651,1,0.9482
55652,0,0.0002
55653,0,0.4162
55654,1,0.9554
55655,0,0.0444
55656,0,0.2886
55657,0,0.0556
55658,0,0.4403
55659,0,0.35
55660,1,0.7626
55661,0,0.109
55662,0,0.4248
55663,1,0.7431
55664,0,0.0946
55665,1,0.8075
55666,0,0.0003
55667,0,0.3293
55668,0,0.0065
55669,1,0.5928
55670,0,0.2372
55671,0,0.1547
55672,0,0.1928
55673,1,0.9623
55674,0,0.0495
55675,0,0.2176
55676,0,0.0669
55677,0,0.0303
55678,1,0.8821
55679,1,0.7591
55680,0,0.394
55681,0,0.0474
55682,0,0.0259
55683,0,0.2856
55684,0,0.2093
55685,0,0.0843
55686,0,0.0606
55687,1,0.6333
55688,0,0.3776
55689,0,0.066
55690,0,0.161
55691,1,0.5932
55692,0,0.1069
55693,1,0.7761
55694,0,0.0846
55695,1,0.5256
55696,0,0.0541
55697,0,0.1221
55698,1,0.909
55699,0,0.4448
55700,1,0.6323
55701,0,0.0179
55702,0,0.1041
55703,0,0.0606
55704,0,0.2809
55705,1,0.7181
55706,0,0.1034
55707,0,0.0391
55708,0,0.1711
55709,0,0.1864
55710,0,0.0018
55711,0,0.4014
55712,1,0.6982
55713,0,0.027
55714,1,0.8944
55715,1,0.6111
55716,0,0.3503
55717,0,0.2063
55718,0,0.0917
55719,0,0.009
55720,0,0.0893
55721,1,0.6956
55722,0,0.0974
55723,0,0.0217
55724,0,0.4692
55725,1,0.7011
55726,0,0.1287
55727,0,0.4527
55728,0,0.0108
55729,0,0.3501
55730,0,0.2423
55731,1,0.5698
55732,0,0.0449
55733,0,0.0639
55734,0,0.4745
55735,1,0.6685
55736,0,0.3679
55737,0,0.0305
55738,1,0.8683
55739,0,0.2177
55740,1,0.9454
55741,0,0.0298
55742,0,0.0715
55743,0,0.1172
55744,1,0.7702
55745,0,0.3515
55746,1,0.7593
55747,0,0.009
55748,0,0.1472
55749,1,0.7831
55750,0,0.3104
55751,0,0.4431
55752,0,0.1292
55753,1,0.5139
55754,1,0.894
55755,0,0.0597
55756,0,0.3166
55757,1,0.8249
55758,0,0.3116
55759,1,0.8747
55760,0,0.0209
55761,0,0.0671
55762,0,0.1513
55763,0,0.1551
55764,0,0.3375
55765,1,0.7514
55766,1,0.5175
55767,1,0.9157
55768,0,0.1556
55769,0,0.2905
55770,0,0.4816
55771,0,0.0479
55772,1,0.8628
55773,0,0.0556
55774,1,0.9635
55775,0,0.1026
55776,1,0.5334
55777,1,0.5857
55778,0,0.2628
55779,1,0.8339
55780,0,0.2737
55781,0,0.1134
55782,1,0.9005
55783,0,0.0269
55784,0,0.0708
55785,0,0.2703
55786,0,0.0624
55787,1,0.6133
55788,0,0.2894
55789,0,0.0481
55790,1,0.8711
55791,0,0.4568
55792,0,0.1331
55793,0,0.1792
55794,0,0.0444
55795,0,0.2705
55796,1,0.6326
55797,1,0.9195
55798,0,0.4072
55799,0,0.0102
55800,1,0.6133
55801,0,0.2846
55802,0,1e-04
55803,0,0.4077
55804,0,0.0796
55805,0,0.0833
55806,1,0.7986
55807,1,0.7411
55808,1,0.5067
55809,1,0.7449
55810,0,0.269
55811,1,0.5086
55812,0,0.029
55813,1,0.7744
55814,0,0.1264
55815,1,0.7443
55816,1,0.7091
55817,0,0.0977
55818,0,0.3372
55819,0,0.0005
55820,1,0.899
55821,0,0.1494
55822,1,0.7788
55823,0,0.1634
55824,0,0.0022
55825,0,0.0358
55826,0,0.0018
55827,0,0.1752
55828,0,0.0418
55829,0,0.3716
55830,1,0.9004
55831,0,0.3608
55832,0,0.0131
55833,0,0.3107
55834,0,0.3571
55835,1,0.7363
55836,0,0.2042
55837,1,0.674
55838,0,0.0757
55839,0,0.3694
55840,0,0.0875
55841,1,0.5862
55842,0,0.1019
55843,0,0.3959
55844,0,0.4287
55845,0,0.269
55846,1,0.8552
55847,0,0.3877
55848,1,0.9548
55849,0,0.1248
55850,0,0.0473
55851,0,0.1622
55852,0,0.0414
55853,0,0.0653
55854,1,0.8397
55855,1,0.502
55856,1,0.7686
55857,1,0.725
55858,1,0.8527
55859,0,0.0265
55860,1,0.7927
55861,0,0.0307
55862,1,0.7601
55863,1,0.786
55864,0,0.3671
55865,1,0.7351
55866,0,0.0836
55867,0,0.0406
55868,0,0.411
55869,1,0.7772
55870,0,0.0891
55871,0,0.3036
55872,0,0.0921
55873,1,0.8241
55874,0,0.0529
55875,0,0.3592
55876,0,0.4434
55877,0,0.0072
55878,0,0.0344
55879,0,0.1191
55880,0,0.0003
55881,1,0.9207
55882,0,0.0134
55883,0,0.1122
55884,0,0.0302
55885,0,0.0161
55886,1,0.8445
55887,0,0.039
55888,0,0.0617
55889,0,0.1303
55890,0,0.0654
55891,0,0.0034
55892,1,0.8969
55893,1,0.9108
55894,0,0.3112
55895,0,0.0178
55896,0,0.0783
55897,0,0.0335
55898,0,0.0997
55899,0,0.0565
55900,1,0.7025
55901,0,0.0292
55902,1,0.5261
55903,1,0.9296
55904,0,0.1323
55905,0,0.0841
55906,1,0.9115
55907,0,0.0125
55908,0,0.0432
55909,0,0.373
55910,0,0.027
55911,1,0.6548
55912,0,0.1639
55913,1,0.837
55914,1,0.9
55915,0,0.1026
55916,0,0.1595
55917,1,0.5569
55918,1,0.7163
55919,1,0.8085
55920,0,0.0416
55921,0,0.1067
55922,0,0.1339
55923,0,0.1973
55924,1,0.8024
55925,0,0.2926
55926,1,0.5041
55927,1,0.5426
55928,1,0.6801
55929,0,0.0063
55930,1,0.7336
55931,0,0.2204
55932,0,0.0552
55933,1,0.7821
55934,1,0.8986
55935,1,0.55
55936,0,0.1261
55937,0,0.216
55938,0,0.0043
55939,1,0.6544
55940,0,0.1335
55941,0,0.3742
55942,0,0.001
55943,0,0.1507
55944,0,0.1957
55945,0,0.4403
55946,1,0.7716
55947,0,0.0055
55948,0,0.2065
55949,1,0.9254
55950,0,0.349
55951,0,0.0757
55952,1,0.7478
55953,1,0.8059
55954,1,0.9678
55955,0,0.162
55956,0,0.3125
55957,0,0.1376
55958,0,0.3131
55959,0,0.4098
55960,1,0.5751
55961,0,0.1958
55962,0,0.181
55963,1,0.6356
55964,1,0.8918
55965,1,0.7472
55966,0,0.0541
55967,0,0.1206
55968,0,0.0574
55969,0,0.2943
55970,0,0.0558
55971,1,0.9236
55972,0,0.1024
55973,0,0.0547
55974,0,0.3066
55975,1,0.7527
55976,1,0.7634
55977,0,0.0124
55978,0,0.0506
55979,0,0.3558
55980,1,0.7917
55981,0,0.0333
55982,0,0.0145
55983,0,0.0008
55984,0,0.0857
55985,0,0.097
55986,1,0.671
55987,0,0.1508
55988,0,0.2073
55989,1,0.9689
55990,1,0.5265
55991,1,0.866
55992,1,0.7903
55993,1,0.7153
55994,0,0.3682
55995,1,0.8704
55996,0,0.3825
55997,0,0.1969
55998,1,0.9011
55999,1,0.7424
56000,0,0.3749
56001,0,0.0048
56002,1,0.7285
56003,1,0.5166
56004,1,0.83
56005,0,0.3318
56006,1,0.8538
56007,1,0.7454
56008,0,0.1788
56009,1,0.8879
56010,1,0.8927
56011,1,0.9467
56012,0,0.4042
56013,0,0.1476
56014,0,0.1051
56015,0,0.141
56016,1,0.5697
56017,0,0.258
56018,1,0.6489
56019,0,0.0813
56020,0,0.3985
56021,1,0.7004
56022,1,0.8382
56023,0,0.079
56024,1,0.8088
56025,0,0.2977
56026,0,0.3018
56027,0,0.0781
56028,0,0.0301
56029,0,0.333
56030,0,0.0314
56031,0,0.2766
56032,0,0.4823
56033,0,0.0983
56034,1,0.7385
56035,1,0.6688
56036,1,0.8557
56037,1,0.835
56038,0,0.0027
56039,0,0.0635
56040,1,0.6814
56041,0,0.3465
56042,0,0.0011
56043,0,0.2121
56044,1,0.7819
56045,0,0.0825
56046,0,0.1839
56047,0,0.0026
56048,0,0.2118
56049,0,0.1705
56050,0,0.1728
56051,0,0.1899
56052,0,0.1615
56053,1,0.8725
56054,0,0.3151
56055,1,0.9559
56056,0,0.2077
56057,0,0.1435
56058,1,0.7883
56059,0,0.0057
56060,0,0.1814
56061,1,0.8717
56062,0,0.3167
56063,1,0.5122
56064,0,0.3318
56065,0,0.1247
56066,0,0.0749
56067,0,0.0276
56068,0,0.2028
56069,1,0.8727
56070,1,0.5156
56071,0,0.0154
56072,0,0.0002
56073,0,0.2077
56074,0,0.4827
56075,1,0.9648
56076,1,0.6248
56077,0,0.0962
56078,0,0.0931
56079,1,0.5751
56080,1,0.865
56081,0,0.051
56082,1,0.7556
56083,0,0.1655
56084,1,0.5647
56085,0,0.43
56086,1,0.8441
56087,1,0.8927
56088,1,0.9978
56089,0,0.2309
56090,0,0.0949
56091,0,0.0189
56092,1,0.8614
56093,0,0.1342
56094,1,0.8614
56095,0,0.1786
56096,1,0.7746
56097,0,0.0285
56098,1,0.9197
56099,0,1e-04
56100,0,0.2707
56101,0,0.1699
56102,1,0.8992
56103,1,0.8097
56104,0,0.0363
56105,1,0.9048
56106,0,0.0211
56107,0,0.0141
56108,1,0.7342
56109,0,0.1549
56110,1,0.9737
56111,1,0.9229
56112,0,0.1808
56113,0,0.0002
56114,1,0.9175
56115,1,0.7549
56116,1,0.822
56117,0,0.0277
56118,1,0.6685
56119,0,0.1608
56120,0,0.0713
56121,0,0.1053
56122,0,0.4004
56123,1,0.8962
56124,1,0.5115
56125,1,0.7194
56126,1,0.7345
56127,1,0.9807
56128,0,0.1125
56129,0,0.0754
56130,1,0.8983
56131,0,0.0086
56132,1,0.8969
56133,0,0.169
56134,0,0.0806
56135,1,0.8653
56136,0,0.0309
56137,1,0.6803
56138,0,0.2658
56139,1,0.7175
56140,0,0.1302
56141,0,0.1067
56142,1,0.7441
56143,1,0.5976
56144,0,0.1558
56145,1,0.9731
56146,0,0.1434
56147,0,0.1792
56148,0,0.0233
56149,0,0.2297
56150,0,0.091
56151,0,0.0051
56152,0,0.0164
56153,0,0.0006
56154,0,0.0072
56155,0,0.0075
56156,1,0.8811
56157,0,0.0132
56158,0,0.0418
56159,1,0.8262
56160,0,0.0954
56161,1,0.7335
56162,0,0.1847
56163,0,0.1705
56164,0,0.0421
56165,0,0.1021
56166,0,0.4146
56167,0,0.1536
56168,1,0.8328
56169,0,0.0747
56170,0,0.1082
56171,0,0.3846
56172,0,0.0962
56173,0,0.4009
56174,1,0.7616
56175,0,0.0067
56176,1,0.799
56177,1,0.9647
56178,0,0.3813
56179,0,0.1898
56180,0,0.0289
56181,1,0.8881
56182,0,0.011
56183,0,0.0987
56184,0,0.0505
56185,0,0.1618
56186,1,0.6636
56187,0,0.1799
56188,0,0.0007
56189,1,0.8865
56190,0,0.0271
56191,0,0.2821
56192,0,0.2389
56193,0,0.3339
56194,0,0.033
56195,0,0.08
56196,0,0.0716
56197,1,0.8978
56198,0,0.0217
56199,0,0.1489
56200,0,0.1175
56201,1,0.886
56202,1,0.9345
56203,1,0.5632
56204,0,0.4005
56205,1,0.8065
56206,1,0.6207
56207,1,0.8541
56208,0,0.2011
56209,0,0.4057
56210,0,0.0705
56211,1,0.7277
56212,1,0.74
56213,0,0.2302
56214,1,0.9041
56215,0,0.0505
56216,0,0.3368
56217,1,0.5921
56218,0,0.1435
56219,1,0.7056
56220,0,0.1672
56221,0,0.1261
56222,0,0.0711
56223,0,0.3511
56224,0,0.3276
56225,1,0.8567
56226,0,0.1293
56227,1,0.9583
56228,1,0.68
56229,1,0.6834
56230,0,0.1643
56231,1,0.7864
56232,0,0.4229
56233,0,0.0003
56234,1,0.8631
56235,0,0.1468
56236,0,0.426
56237,0,0.4894
56238,1,0.5373
56239,0,0.1277
56240,0,0.0015
56241,0,0.3192
56242,0,0.224
56243,0,0.3413
56244,0,0.1844
56245,0,0.098
56246,0,0.0612
56247,1,0.736
56248,1,0.6546
56249,0,0.45
56250,0,0.0551
56251,0,0.2984
56252,1,0.7135
56253,1,0.5492
56254,0,0.4587
56255,0,0.0806
56256,1,0.8108
56257,0,0.3593
56258,0,0.232
56259,0,0.0036
56260,0,0.1402
56261,0,0.1128
56262,0,0.1787
56263,1,0.6751
56264,0,0.2799
56265,1,0.8644
56266,0,0.0242
56267,1,0.9925
56268,0,0.1804
56269,0,0.0016
56270,1,0.964
56271,1,0.7138
56272,1,0.7925
56273,0,0.3029
56274,1,0.8228
56275,0,0.0626
56276,0,0.1496
56277,0,0.0428
56278,0,0.1152
56279,1,0.834
56280,0,0.0164
56281,0,0.0244
56282,1,0.7088
56283,0,0.165
56284,0,0.0002
56285,0,0.4394
56286,0,0.1195
56287,1,0.9653
56288,0,0.409
56289,0,0.2634
56290,1,0.8898
56291,0,0.2276
56292,0,0.2855
56293,1,0.942
56294,0,0.0034
56295,0,0.3832
56296,0,0.0033
56297,0,0.0028
56298,0,0.2998
56299,0,0.0757
56300,0,0.2735
56301,0,0.0004
56302,1,0.693
56303,0,0.3541
56304,0,0.0912
56305,0,0.0539
56306,1,0.8832
56307,0,0.0196
56308,1,0.8367
56309,1,0.676
56310,1,0.7772
56311,1,0.9623
56312,0,0.1075
56313,0,0.0003
56314,0,0.0207
56315,1,0.7063
56316,0,0.1032
56317,0,0.1861
56318,0,0.2413
56319,0,0.0613
56320,1,0.6802
56321,0,0.1487
56322,1,0.9486
56323,0,0.1905
56324,0,0.2275
56325,1,0.9055
56326,0,0.4512
56327,0,0.1031
56328,1,0.8141
56329,0,0.1528
56330,0,0.4735
56331,0,0.0157
56332,1,0.6878
56333,0,0.1381
56334,1,0.8346
56335,0,0.062
56336,0,0.1816
56337,1,0.8372
56338,0,0.0396
56339,0,0.0468
56340,0,1e-04
56341,0,0.0588
56342,0,0.0191
56343,1,0.5318
56344,1,0.8665
56345,0,0.4119
56346,0,0.03
56347,1,0.6195
56348,0,0.0197
56349,0,0.1522
56350,1,0.7595
56351,0,0.0922
56352,0,0.0002
56353,0,0.1773
56354,0,0.3603
56355,0,0.2182
56356,0,0.2082
56357,1,0.919
56358,0,0.091
56359,1,0.5649
56360,0,0.4263
56361,1,0.9405
56362,0,0.0913
56363,0,0.4928
56364,1,0.7901
56365,0,0.3894
56366,1,0.899
56367,0,0.2825
56368,1,0.57
56369,0,0.3769
56370,1,0.9108
56371,0,0.3994
56372,0,0.0042
56373,1,0.8801
56374,0,0.214
56375,0,0.2991
56376,0,0.0166
56377,1,0.9706
56378,1,0.8498
56379,0,0.2197
56380,1,0.8596
56381,0,0.019
56382,1,0.888
56383,1,0.6942
56384,0,0.4721
56385,0,0.3919
56386,0,0.0651
56387,1,0.5244
56388,0,0.0709
56389,1,0.8145
56390,0,0.1086
56391,1,0.8303
56392,1,0.9747
56393,0,0.1948
56394,0,0.2388
56395,0,0.4263
56396,1,0.7297
56397,0,0.0771
56398,0,0.0039
56399,1,0.8938
56400,1,0.7537
56401,1,0.6877
56402,1,0.553
56403,0,0.0418
56404,0,0.015
56405,0,0.0661
56406,0,0.0003
56407,1,0.6795
56408,0,0.0163
56409,1,0.8918
56410,1,0.879
56411,0,0.1233
56412,1,0.7192
56413,1,0.7774
56414,0,0.2886
56415,0,0.0236
56416,1,0.9374
56417,0,0.0837
56418,0,0.0211
56419,0,0.0973
56420,0,0.1069
56421,1,0.529
56422,0,0.0636
56423,1,0.7169
56424,1,0.9537
56425,0,0.1088
56426,1,0.7745
56427,0,0.4488
56428,1,0.8707
56429,0,0.0397
56430,0,0.0835
56431,0,0.0789
56432,1,0.7581
56433,0,0.3305
56434,0,0.1211
56435,1,0.9213
56436,1,0.6978
56437,1,0.7612
56438,1,0.8262
56439,0,0.0052
56440,1,0.9573
56441,0,0.0583
56442,1,0.5831
56443,0,0.0681
56444,1,0.9406
56445,1,0.5052
56446,0,0.1914
56447,0,0.0002
56448,0,0.0454
56449,0,0.3302
56450,0,0.4554
56451,1,0.7994
56452,0,0.2725
56453,0,0.3576
56454,0,0.4894
56455,0,0.295
56456,1,0.9281
56457,0,0.2237
56458,1,0.8485
56459,0,0.0077
56460,0,0.1961
56461,0,0.0297
56462,0,0.0189
56463,0,1e-04
56464,0,0.0128
56465,0,0.0005
56466,0,0.3459
56467,0,0.1108
56468,1,0.7253
56469,0,0.0548
56470,0,0.3578
56471,0,0.1051
56472,0,0.1607
56473,0,0.1746
56474,1,0.5283
56475,1,0.8516
56476,1,0.8051
56477,0,0.0252
56478,1,0.803
56479,0,0.2846
56480,1,0.555
56481,1,0.6471
56482,0,0.048
56483,1,0.8337
56484,1,0.809
56485,0,0.4106
56486,0,0.0495
56487,0,0.02
56488,0,0.0598
56489,1,0.5719
56490,0,0.2104
56491,0,0.0699
56492,1,0.784
56493,1,0.5434
56494,0,0.0661
56495,1,0.8412
56496,1,0.6834
56497,0,0.4753
56498,0,0.013
56499,0,0.0029
56500,0,0.1076
56501,0,0.0121
56502,1,0.6953
56503,0,0.0015
56504,0,0.0219
56505,1,0.9685
56506,0,0.0021
56507,0,0.1414
56508,0,0.1189
56509,1,0.8992
56510,0,0.0011
56511,0,0.1494
56512,0,0.1673
56513,0,0.1903
56514,1,0.9231
56515,1,0.5012
56516,0,0.0416
56517,0,0.0594
56518,1,0.85
56519,0,0.2255
56520,0,0.0014
56521,0,0.1278
56522,0,0.4337
56523,1,0.9375
